age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
41,0,352834,2,13.0,0,1,0,0,0,55,0,1
40,1,209833,1,10.0,0,0,0,0,0,60,0,0
34,0,200192,1,10.0,1,5,1,0,1,40,0,0
23,0,153643,0,9.0,1,6,5,1,0,40,0,0
39,0,154641,4,11.0,0,3,0,0,0,40,0,0
47,0,204692,0,9.0,0,0,0,0,0,40,0,0
51,2,176751,2,13.0,0,1,0,0,0,40,0,1
18,0,78528,5,7.0,1,5,2,0,0,20,0,0
57,0,308861,1,10.0,3,4,1,0,1,40,0,0
39,0,31964,0,9.0,0,2,0,0,0,80,0,1
67,2,197816,0,9.0,0,1,0,0,0,24,0,0
36,2,197495,2,13.0,2,1,3,1,1,40,0,0
25,0,309098,4,11.0,1,1,1,0,0,40,0,0
24,0,193416,6,12.0,1,5,2,0,1,3,0,0
19,0,302945,1,10.0,1,3,2,0,0,10,1,0
18,0,149343,0,9.0,1,0,2,0,1,3,0,0
63,0,96299,0,9.0,2,7,3,0,0,45,0,1
17,0,67603,10,5.0,1,5,2,0,1,10,0,0
36,1,283122,0,9.0,0,9,0,0,0,60,0,1
64,5,199298,8,4.0,4,5,3,0,1,30,1,0
30,1,112358,1,10.0,0,2,0,0,0,40,0,0
60,0,198170,1,10.0,0,7,0,0,0,40,0,0
24,0,179627,0,9.0,1,6,2,0,0,40,0,0
56,0,201817,0,9.0,4,6,1,1,1,40,0,0
49,1,155659,13,3.0,0,5,0,0,0,40,0,1
31,0,142921,2,13.0,1,10,1,0,1,40,0,0
50,0,305319,8,4.0,0,0,0,0,0,40,0,0
34,2,144182,15,1.0,1,3,2,1,1,25,0,0
57,4,51016,0,9.0,0,2,0,0,0,60,0,1
52,1,89028,0,9.0,0,0,0,2,0,40,0,0
23,0,55492,4,11.0,1,0,1,3,1,30,0,0
44,0,170924,1,10.0,0,0,0,0,0,40,0,0
67,0,192670,0,9.0,2,4,1,0,1,20,0,0
31,2,156464,2,13.0,1,1,5,0,0,40,0,0
34,0,306215,4,11.0,1,8,1,1,0,40,0,0
36,0,53606,4,10.0,0,0,4,0,1,8,0,0
41,0,129155,5,7.0,4,0,5,1,1,40,0,0
20,1,54152,1,10.0,1,0,1,0,1,35,0,0
31,0,243165,2,13.0,1,1,3,0,0,40,0,0
32,0,286689,6,12.0,0,10,0,0,0,42,0,0
27,0,182386,5,7.0,2,0,3,0,1,35,0,0
30,3,23037,1,10.0,1,5,2,3,0,84,0,0
19,1,116385,5,7.0,1,3,1,0,1,40,0,0
38,1,245372,1,10.0,0,1,0,0,0,50,0,0
27,3,208406,2,13.0,1,1,1,0,0,30,0,0
28,2,191177,3,14.0,0,1,4,0,1,20,0,1
43,0,187861,0,9.0,3,7,3,0,1,44,0,0
39,0,60070,0,9.0,2,5,3,0,1,24,0,0
50,0,124963,2,13.0,0,2,0,0,0,55,0,1
48,0,93476,0,9.0,3,3,1,0,1,40,0,0
50,0,191062,0,9.0,0,8,0,0,0,40,0,0
27,0,150958,13,3.0,1,9,3,0,0,48,1,0
42,0,86912,2,13.0,2,5,1,0,0,40,0,0
30,0,177522,0,9.0,0,3,2,0,1,20,0,0
34,1,152493,0,9.0,0,9,0,0,0,70,0,0
36,0,160120,0,9.0,0,3,0,2,0,40,1,0
31,0,175778,2,13.0,1,1,2,0,1,40,0,0
57,0,223214,0,9.0,0,4,0,0,0,50,0,0
25,0,36984,2,13.0,1,1,1,0,1,50,0,0
36,0,128382,1,10.0,1,6,3,0,0,45,0,0
30,0,293931,0,9.0,0,4,0,0,0,65,0,0
53,0,29231,8,4.0,0,0,0,0,0,35,0,0
39,0,101260,0,10.0,1,6,2,0,0,40,0,0
53,5,167410,2,10.0,2,10,1,3,0,40,0,0
32,0,308365,0,9.0,1,0,5,1,0,38,0,0
60,1,220342,5,7.0,0,9,0,0,0,35,0,0
41,1,145441,4,10.0,0,0,0,0,0,40,1,0
33,0,289442,0,9.0,1,3,1,0,0,40,0,0
61,1,198017,0,9.0,0,4,0,0,0,50,0,0
21,0,183789,0,9.0,1,5,2,0,0,40,0,0
52,0,204322,4,11.0,0,10,0,0,0,40,0,0
32,0,207400,0,9.0,1,6,3,1,1,40,0,0
47,0,192793,12,16.0,0,1,0,0,0,40,1,1
58,0,159378,0,10.0,0,6,0,0,0,45,0,1
24,0,403865,1,10.0,0,0,0,0,0,56,0,0
34,0,205581,0,9.0,0,4,4,0,1,40,0,0
24,0,217961,1,10.0,1,6,1,0,0,40,0,0
35,0,354520,2,10.0,1,2,1,0,1,50,0,1
46,2,318259,0,9.0,1,5,3,0,1,40,0,0
27,0,445365,2,10.0,1,3,1,0,0,40,0,0
41,1,344624,1,10.0,0,1,0,0,0,60,0,1
35,2,177305,1,10.0,0,2,0,0,0,40,0,0
36,0,100681,1,10.0,1,3,1,0,0,40,0,0
44,0,222635,13,3.0,0,6,0,1,0,40,0,0
51,0,179646,0,9.0,2,3,3,0,1,40,0,0
20,0,158206,1,10.0,1,4,1,0,0,30,0,0
20,0,161962,1,10.0,1,3,2,0,1,16,0,0
60,0,206339,0,10.0,0,5,0,0,0,40,0,0
71,0,101577,0,9.0,2,3,1,2,1,20,0,0
38,0,139770,3,10.0,0,0,4,0,1,48,0,1
35,0,187022,0,9.0,2,1,1,0,0,40,0,0
36,0,558344,0,9.0,1,5,1,1,0,48,0,0
31,0,198452,1,10.0,0,6,4,0,1,18,0,0
20,0,137895,0,9.0,0,4,0,0,0,45,0,0
44,0,236746,3,14.0,2,2,1,0,0,45,0,1
18,0,217302,0,9.0,1,5,1,0,0,30,0,0
62,5,171995,7,6.0,0,8,0,1,0,40,0,0
24,0,269799,4,11.0,1,2,1,0,0,40,0,0
44,0,290521,0,9.0,4,2,3,1,1,40,0,0
61,0,84587,4,10.0,0,0,0,2,0,40,0,1
31,0,171871,3,14.0,1,1,1,0,1,46,0,0
60,5,38749,9,15.0,0,1,0,2,0,60,1,1
24,0,50400,1,10.0,0,4,0,3,0,40,0,0
59,0,169639,6,12.0,4,2,3,0,1,40,0,0
29,0,129856,4,11.0,1,3,2,0,1,40,0,0
67,1,116057,0,9.0,2,2,1,0,1,16,0,0
40,0,196344,13,3.0,0,5,0,0,0,30,1,0
74,2,214514,8,4.0,0,11,0,0,0,40,0,0
25,0,174545,0,9.0,1,3,3,0,1,46,0,0
59,1,185410,1,10.0,0,4,0,0,0,70,0,0
21,0,345253,1,10.0,1,3,1,4,0,40,0,0
36,0,91275,1,10.0,1,3,3,2,1,40,0,0
32,0,62374,4,11.0,0,7,0,0,0,40,0,0
43,0,167265,2,13.0,0,0,0,0,0,84,0,1
54,5,175083,0,9.0,1,3,3,0,1,20,0,0
30,2,44566,2,13.0,0,1,0,0,0,80,0,0
55,0,254516,10,5.0,1,8,5,1,0,37,0,0
46,0,45288,2,13.0,1,5,1,0,0,40,0,0
26,0,173593,3,10.0,0,6,0,0,0,20,1,0
22,0,165065,1,10.0,1,0,2,0,1,40,1,0
35,1,45880,2,13.0,0,4,0,0,0,40,0,0
56,0,89698,0,9.0,4,3,1,1,1,40,0,0
18,0,111019,7,6.0,1,5,2,0,0,24,0,0
45,0,240841,3,14.0,1,1,1,0,1,40,0,0
69,4,264722,6,12.0,0,4,0,0,0,40,0,1
70,0,146628,0,9.0,0,7,0,0,0,33,0,0
30,0,229051,10,5.0,0,5,0,0,0,37,0,0
41,0,142579,2,13.0,4,4,3,1,0,50,0,0
34,1,29254,1,10.0,0,0,0,0,0,55,0,1
48,0,254809,7,6.0,2,6,3,0,1,32,0,0
29,0,207064,0,9.0,0,6,0,0,0,40,0,0
42,0,340234,0,9.0,0,10,0,2,0,40,0,1
73,0,267408,0,9.0,4,4,5,0,1,15,0,0
48,1,121424,2,13.0,3,10,1,0,0,50,0,0
43,0,203554,2,13.0,0,2,0,0,0,50,0,1
67,0,140849,0,10.0,4,5,1,0,1,24,0,0
36,0,140854,8,4.0,0,3,0,0,0,45,1,0
29,0,121040,4,11.0,3,3,3,1,1,40,0,0
22,0,113175,1,10.0,1,0,2,0,1,20,0,0
37,1,50096,4,11.0,0,0,0,0,0,30,0,0
40,0,168071,0,9.0,1,0,2,0,0,28,0,0
36,1,138940,2,13.0,0,2,0,0,0,50,0,1
22,0,376393,0,9.0,0,3,4,0,1,30,0,0
20,1,157145,1,10.0,1,9,2,0,0,10,0,0
25,2,203408,1,10.0,0,5,0,0,0,40,0,0
20,0,117476,1,10.0,1,8,2,0,0,40,0,0
40,0,107433,2,13.0,0,2,0,0,0,50,0,1
38,0,46706,3,14.0,0,10,0,0,0,20,0,0
45,0,223319,1,10.0,2,4,2,0,0,45,0,0
69,4,69209,2,13.0,0,6,0,0,0,30,0,0
49,0,366089,2,13.0,0,2,0,0,0,50,0,1
19,0,100790,0,9.0,1,1,1,0,1,40,0,0
19,0,164320,0,9.0,1,7,2,0,0,40,0,0
49,0,110243,2,13.0,0,2,0,0,0,45,0,1
52,0,145081,8,4.0,1,6,1,1,1,40,0,0
72,5,94242,1,10.0,4,10,1,0,1,16,0,0
42,0,87284,9,15.0,0,1,0,0,0,35,0,1
53,0,194501,5,7.0,4,5,2,0,1,47,0,0
30,0,248584,1,10.0,0,0,0,0,0,40,0,0
38,0,357173,0,9.0,0,0,0,0,0,40,0,0
30,0,291951,0,9.0,0,0,0,1,0,40,0,0
56,1,177368,1,10.0,0,11,0,0,0,50,0,1
61,0,173866,7,6.0,0,6,0,0,0,45,0,1
18,0,152246,1,10.0,1,5,2,2,0,16,0,0
18,0,91525,0,9.0,1,4,5,0,0,25,0,0
26,3,326033,2,13.0,1,3,1,0,1,80,0,0
51,0,162238,3,14.0,0,2,0,0,0,47,0,0
52,2,48413,0,9.0,0,5,0,0,0,40,0,0
48,5,94342,2,13.0,2,2,1,0,0,45,0,0
55,0,246219,8,4.0,0,0,0,0,0,40,0,0
27,0,118230,1,10.0,1,3,2,0,1,40,0,0
61,4,98350,12,16.0,0,2,0,2,0,40,1,1
33,0,251421,6,12.0,2,1,1,0,0,50,0,0
45,4,271901,0,9.0,0,4,0,0,0,32,0,1
19,0,233779,1,10.0,1,0,2,0,0,60,0,0
49,1,77404,1,10.0,0,4,0,0,0,44,0,1
59,0,153484,2,13.0,0,0,0,0,0,50,0,1
31,0,106347,1,10.0,0,3,4,1,1,40,0,0
48,0,365516,0,9.0,2,5,1,0,1,35,0,0
47,1,318593,0,9.0,0,2,0,0,0,25,0,0
19,0,143857,1,10.0,1,4,2,0,1,35,0,0
50,5,98980,2,13.0,0,2,0,0,0,40,0,1
29,2,251854,0,9.0,1,11,1,1,1,40,0,0
41,2,247082,3,14.0,0,1,0,0,0,40,0,1
25,0,150553,10,5.0,5,3,3,2,1,40,1,0
41,3,33474,2,13.0,0,1,0,0,0,50,0,0
22,3,52262,2,13.0,0,1,0,0,0,20,1,0
34,0,100669,2,10.0,0,7,0,2,0,40,0,1
57,2,22975,3,14.0,0,2,0,1,0,40,0,1
31,0,222654,2,13.0,0,2,0,0,0,40,0,0
55,0,414994,0,10.0,0,0,0,0,0,40,0,0
64,0,170645,13,3.0,0,6,0,0,0,40,0,0
22,0,247734,0,9.0,1,4,2,0,0,40,0,0
64,0,217802,0,9.0,4,0,1,0,1,40,0,0
55,0,194740,7,6.0,4,0,1,0,1,45,0,0
24,0,403671,0,9.0,0,0,0,0,0,60,0,0
19,0,693066,11,8.0,1,5,2,0,1,15,0,0
69,0,119907,3,14.0,2,1,1,0,1,40,0,0
51,1,78631,1,10.0,0,2,0,3,0,60,0,0
42,0,172297,3,14.0,0,3,0,0,0,40,0,1
20,0,70076,1,10.0,1,6,2,0,1,40,0,0
44,0,54271,0,9.0,0,2,0,0,0,40,0,0
49,2,358668,12,16.0,0,1,0,0,0,45,0,1
36,2,206951,1,10.0,0,11,0,0,0,40,0,0
29,0,115438,0,10.0,3,0,3,0,0,35,0,0
32,0,152156,0,9.0,3,0,1,0,0,53,0,0
34,0,41493,2,13.0,2,0,2,0,1,40,0,0
35,0,225860,4,11.0,0,0,0,0,0,40,0,1
70,0,306563,0,9.0,0,0,0,0,0,40,0,0
20,0,53878,0,9.0,1,0,3,0,0,40,0,0
33,0,60567,0,9.0,0,0,0,0,0,40,0,0
61,2,144723,3,14.0,0,2,0,0,0,60,0,1
51,5,45334,1,10.0,0,11,0,2,0,70,0,0
19,0,35507,1,10.0,1,0,2,0,1,40,0,0
25,0,204338,7,6.0,0,0,0,0,0,40,1,0
25,0,177812,2,13.0,1,0,1,0,0,40,0,0
53,2,86600,0,9.0,0,5,0,1,0,40,0,0
58,0,316235,0,9.0,2,4,5,0,1,32,0,0
27,2,116662,0,9.0,0,6,0,0,0,40,0,0
50,0,270194,2,13.0,0,2,0,0,0,60,0,0
47,0,199058,1,10.0,0,1,0,0,0,40,0,1
34,0,49325,3,14.0,0,2,0,0,0,40,0,1
43,0,200835,0,9.0,0,0,0,0,0,40,0,0
26,4,79078,0,9.0,1,9,1,0,0,50,0,0
26,5,345157,0,9.0,1,3,2,0,0,40,0,0
35,0,255191,2,13.0,0,1,0,0,0,45,0,1
29,0,296450,8,4.0,1,0,1,0,0,40,0,0
26,0,291968,2,13.0,1,1,1,0,0,40,0,0
29,0,200511,0,9.0,0,4,0,0,0,50,0,0
33,0,198069,0,9.0,1,6,1,0,0,65,0,0
27,1,164725,0,9.0,0,5,4,0,1,35,0,0
26,0,121040,6,12.0,1,2,2,1,1,40,0,0
47,2,103540,2,13.0,0,1,0,0,0,50,0,1
34,0,120461,1,10.0,2,3,1,0,1,50,0,0
31,0,72887,2,13.0,0,1,0,2,0,47,0,0
42,0,166740,2,13.0,0,4,0,0,0,50,0,1
47,0,239865,0,9.0,0,0,0,0,0,45,0,1
17,0,263746,7,6.0,1,5,2,0,0,24,0,0
42,0,121352,2,13.0,0,1,0,0,0,80,0,1
28,1,54683,1,10.0,1,0,1,0,0,40,0,0
55,0,171015,0,9.0,4,4,3,0,1,40,0,0
67,0,209137,2,13.0,0,0,0,0,0,40,0,0
40,0,203761,0,9.0,0,6,0,0,0,40,0,1
22,0,239612,0,10.0,1,3,2,0,0,20,0,0
21,0,348092,0,9.0,1,5,1,1,0,40,1,0
32,0,398988,2,13.0,1,2,1,0,0,40,0,0
22,0,124971,2,13.0,1,2,1,0,0,30,0,0
42,0,29962,0,10.0,0,0,0,0,0,40,0,0
61,0,142988,1,10.0,0,2,0,0,0,45,0,0
57,0,366563,1,10.0,2,0,1,0,1,40,0,0
25,0,27678,1,10.0,0,5,4,0,1,60,0,0
25,0,251854,5,7.0,1,3,2,1,1,40,0,0
34,1,254304,0,9.0,0,9,0,0,0,90,0,0
58,0,96840,0,10.0,4,0,3,0,1,37,0,0
21,0,154165,0,9.0,1,8,2,0,1,35,0,0
42,0,348059,12,16.0,2,2,1,0,0,60,0,0
68,1,241174,8,4.0,0,2,0,0,0,16,0,0
40,0,176063,2,13.0,0,2,0,0,0,60,0,0
78,0,165694,3,14.0,4,0,1,0,1,15,0,0
63,0,237379,7,6.0,0,7,0,0,0,40,0,0
41,0,355918,1,10.0,0,7,0,0,0,65,0,1
59,0,147989,0,9.0,0,6,0,0,0,40,0,0
33,2,184440,11,8.0,1,6,1,0,0,36,0,0
53,0,290290,1,10.0,2,1,1,0,0,50,0,0
65,0,200749,0,9.0,0,0,0,0,0,25,0,0
34,0,195576,2,13.0,0,2,0,0,0,50,0,1
81,1,184762,1,10.0,0,10,0,0,0,25,1,0
46,1,56482,0,9.0,0,0,0,1,0,30,0,1
43,2,36924,3,14.0,0,1,0,0,0,40,0,1
78,1,82815,1,10.0,0,0,0,0,0,3,0,1
37,0,349116,0,9.0,1,4,1,1,0,44,0,0
23,0,37894,0,9.0,3,5,2,0,1,40,0,0
53,0,187356,1,10.0,0,0,0,0,0,66,0,0
19,0,393712,0,9.0,1,3,2,0,1,20,0,0
64,3,152537,2,13.0,0,2,0,0,0,45,0,0
22,3,34310,1,10.0,1,7,2,0,0,25,0,0
30,0,173005,0,9.0,0,3,0,0,0,44,0,0
56,0,242782,0,9.0,4,4,1,0,1,44,0,0
30,0,195602,11,8.0,0,9,0,0,0,44,0,0
48,5,188081,0,9.0,0,3,0,0,0,40,0,1
21,2,152200,1,10.0,0,11,2,1,0,40,0,0
17,0,191535,5,7.0,1,3,2,0,0,7,0,0
38,5,290624,4,11.0,1,3,1,0,1,40,0,0
25,0,203833,7,6.0,1,9,1,1,0,35,1,0
51,1,259323,0,10.0,0,0,0,0,0,70,0,0
46,0,228620,5,7.0,4,0,3,1,1,40,0,0
20,0,174714,0,9.0,1,8,2,0,0,40,0,0
37,0,265038,1,10.0,0,7,0,0,0,50,0,0
37,0,191342,14,2.0,0,0,0,2,0,40,1,0
39,0,746786,2,13.0,0,1,0,0,0,55,0,1
47,0,224108,0,9.0,4,0,3,0,1,40,0,0
34,0,52537,0,9.0,1,7,3,1,0,30,0,0
58,0,100303,6,12.0,0,2,0,0,0,42,0,0
45,2,127678,4,11.0,0,11,0,0,0,60,0,1
34,0,193344,1,10.0,1,3,3,0,1,40,1,0
24,2,195808,0,9.0,1,11,1,0,0,40,0,0
50,0,201882,3,14.0,0,6,0,0,0,30,0,0
39,0,33355,0,9.0,0,7,0,0,0,48,0,1
33,0,181091,2,13.0,0,3,0,0,0,60,1,1
45,0,83064,2,13.0,0,4,0,0,0,50,0,0
31,0,165503,5,7.0,0,5,4,0,1,40,0,0
25,0,252752,1,10.0,1,1,1,0,1,8,0,0
19,0,277708,0,9.0,1,8,2,1,0,40,0,0
20,0,117789,0,9.0,1,5,2,0,1,40,0,0
46,0,174224,4,11.0,2,11,1,1,0,40,0,0
21,2,276840,11,8.0,1,5,2,1,0,20,0,0
61,0,192237,7,6.0,2,4,3,0,1,40,0,0
64,3,105748,0,9.0,0,9,0,0,0,40,0,0
46,0,104632,0,9.0,0,6,0,2,0,40,1,1
22,0,59184,6,12.0,1,3,1,0,0,45,0,0
56,1,140729,0,9.0,0,6,0,0,0,45,0,0
23,5,244480,1,10.0,1,3,3,0,1,15,0,0
47,5,380127,0,9.0,1,2,1,0,1,40,0,0
71,0,244688,8,4.0,0,7,0,0,0,40,0,1
53,3,195922,3,14.0,2,1,1,0,1,40,0,0
45,0,181363,1,10.0,0,0,0,0,0,46,0,0
27,0,155057,1,10.0,0,1,0,0,0,50,0,1
44,2,174684,0,9.0,2,0,3,1,0,40,0,0
31,1,271173,1,10.0,1,0,2,1,0,40,0,0
41,0,408229,1,10.0,1,3,1,0,0,15,0,0
59,0,530099,1,10.0,0,0,0,0,0,55,0,1
42,0,147099,0,9.0,2,5,3,0,1,30,0,0
34,0,220362,2,10.0,1,2,2,0,0,40,0,0
52,0,188431,0,9.0,0,0,0,0,0,45,0,0
55,1,204502,0,9.0,0,4,0,0,0,35,0,0
22,0,215395,0,9.0,1,7,1,0,0,37,0,0
60,0,33266,0,9.0,0,11,0,0,0,40,0,0
65,0,115431,1,10.0,0,0,0,0,0,20,0,0
26,0,202156,0,9.0,0,5,2,0,1,30,0,0
53,0,337195,6,12.0,0,2,0,0,0,45,0,1
31,0,193285,0,9.0,1,7,1,0,0,40,0,0
49,0,38819,0,9.0,0,2,0,0,0,60,0,1
59,0,95283,14,2.0,0,6,0,0,0,40,0,0
30,0,455995,0,9.0,1,0,2,0,0,40,0,0
32,5,72338,4,11.0,1,1,5,2,0,40,0,0
38,1,197365,0,9.0,0,10,0,0,0,50,0,0
47,0,145886,1,10.0,2,5,3,0,1,40,0,0
33,1,195891,1,10.0,0,2,0,0,0,45,0,0
29,0,177119,4,11.0,2,10,1,0,1,45,0,0
28,0,115677,1,10.0,0,6,0,0,0,40,0,1
31,0,168521,2,13.0,1,2,3,0,1,50,0,0
51,1,165001,3,14.0,2,2,3,0,0,50,0,1
25,0,69739,7,6.0,1,6,2,0,0,40,0,0
45,5,98320,1,10.0,2,3,3,2,1,40,0,0
51,0,125796,1,10.0,0,3,4,1,1,35,1,0
30,0,105908,0,9.0,0,0,0,0,0,40,0,0
28,0,375313,0,9.0,0,6,0,2,0,40,1,0
33,0,165814,0,9.0,0,5,0,1,0,40,0,0
58,3,32367,1,10.0,0,2,0,0,0,40,0,0
41,3,100800,3,14.0,2,1,1,0,0,35,0,0
17,0,127366,5,7.0,1,4,2,0,1,8,0,0
51,3,196395,0,9.0,0,1,0,1,0,60,0,1
22,0,83704,1,10.0,1,3,2,0,0,30,0,0
64,3,211222,2,13.0,0,3,0,0,0,40,0,0
32,0,175413,0,9.0,1,3,5,1,1,40,1,0
24,0,176580,13,3.0,5,9,1,0,0,40,1,0
45,0,171540,0,9.0,0,0,0,0,0,40,0,0
40,0,171234,4,11.0,1,1,3,0,1,24,0,0
61,0,89686,0,9.0,0,4,0,0,0,48,0,0
24,0,124751,0,10.0,1,3,2,0,1,35,0,0
31,0,137076,2,13.0,0,11,0,0,0,40,0,0
47,0,266275,0,9.0,2,5,3,0,1,40,0,0
24,0,164574,1,10.0,1,0,2,0,0,40,0,0
44,5,102238,0,9.0,2,0,3,0,0,40,0,0
47,0,149700,2,13.0,0,10,0,0,0,40,0,1
42,0,193882,1,10.0,0,1,0,0,0,40,0,1
49,0,218357,4,11.0,2,1,1,0,1,38,0,0
57,2,190748,1,10.0,2,2,3,0,1,35,0,0
57,5,278763,0,9.0,2,3,3,0,1,40,0,0
27,0,129629,4,11.0,1,10,5,0,1,36,0,0
46,0,45857,0,9.0,2,4,1,0,1,33,0,0
19,0,238969,0,9.0,1,8,2,0,0,10,0,0
62,0,94318,2,13.0,0,1,0,0,0,50,0,1
42,5,126320,1,10.0,0,7,0,1,0,40,0,0
23,0,227943,2,13.0,1,2,2,0,0,40,0,0
50,0,141608,0,10.0,3,5,3,0,1,45,0,0
52,2,40641,7,6.0,0,0,0,0,0,40,0,0
29,5,142712,1,10.0,0,3,0,0,0,40,0,1
37,1,126738,0,9.0,0,9,0,0,0,72,0,0
36,2,109766,2,13.0,1,11,1,0,0,60,0,0
47,4,156728,0,9.0,0,4,0,0,0,55,0,0
36,0,188069,1,10.0,0,2,0,0,0,50,0,1
33,0,252646,3,14.0,0,2,0,0,0,55,0,1
51,2,182985,0,9.0,0,3,4,0,1,40,0,0
22,0,233624,0,9.0,0,0,0,0,0,43,0,0
50,2,254148,1,10.0,0,9,0,0,0,40,1,0
44,1,35166,1,10.0,0,9,0,0,0,75,0,0
44,1,315406,5,7.0,0,9,0,0,0,88,0,0
28,0,230704,0,9.0,1,0,1,1,0,40,0,0
39,0,282153,1,10.0,1,3,2,0,1,20,0,0
17,0,36877,7,6.0,1,4,2,0,1,10,0,0
27,0,168138,0,9.0,1,6,1,0,0,40,0,0
38,0,186325,1,10.0,0,2,4,0,1,38,0,1
40,0,259757,1,10.0,0,4,0,0,0,50,0,0
23,0,194096,1,10.0,1,0,2,0,1,30,0,0
20,0,60639,1,10.0,1,5,1,0,1,40,0,0
33,1,192256,2,13.0,0,0,0,0,0,50,0,0
21,0,342575,1,10.0,1,4,2,1,1,35,0,0
44,0,219441,7,6.0,1,4,3,4,1,35,1,0
34,0,159322,2,13.0,0,2,0,0,0,50,0,1
53,0,229247,11,8.0,0,7,0,0,0,45,0,0
29,0,498833,0,9.0,0,3,4,0,1,40,1,0
53,0,233780,4,10.0,2,3,1,1,1,40,0,0
40,0,187164,0,9.0,0,2,0,0,0,45,0,0
34,0,127651,0,9.0,0,2,0,0,0,45,0,1
44,1,89413,2,13.0,0,9,0,0,0,50,0,0
34,0,314646,10,5.0,0,0,0,0,0,40,0,0
25,0,205947,2,13.0,0,1,0,0,0,40,0,0
39,5,129573,2,13.0,1,3,1,0,0,40,0,0
59,0,187025,0,10.0,2,3,1,1,0,40,0,0
21,0,221955,10,5.0,1,8,5,0,0,40,1,0
30,0,272432,0,9.0,1,10,3,0,1,40,0,0
32,0,30499,2,13.0,2,0,3,0,1,32,0,0
62,1,142139,0,9.0,0,7,0,0,0,30,0,0
76,0,316185,8,4.0,4,11,1,0,1,12,0,0
23,0,287988,2,13.0,1,2,1,0,0,30,0,0
44,4,144778,1,10.0,0,2,0,0,0,50,0,1
38,0,96732,10,10.0,0,9,0,0,0,60,1,0
24,0,239663,7,10.0,0,5,0,0,0,40,1,0
26,0,212798,2,13.0,1,2,1,0,1,45,0,0
46,0,102359,1,10.0,0,2,0,0,0,50,0,1
60,5,21876,1,10.0,2,1,1,3,1,40,0,0
31,0,198103,0,9.0,1,6,2,0,0,40,0,0
33,0,323069,4,11.0,2,5,3,0,1,40,0,0
46,4,112320,2,13.0,2,2,1,0,1,50,0,0
35,0,146091,1,10.0,1,3,1,0,1,40,0,0
33,0,183557,6,12.0,1,1,1,0,1,40,0,0
43,4,504423,3,10.0,0,2,0,2,0,60,1,1
45,5,71823,1,10.0,0,3,0,1,0,20,0,0
41,0,124956,2,13.0,2,2,3,1,1,90,0,1
64,1,217380,9,15.0,2,1,1,0,0,60,0,1
47,0,47343,3,14.0,0,2,0,0,0,50,0,1
27,1,365110,2,13.0,1,1,1,0,1,20,0,0
45,2,318280,1,10.0,0,1,0,0,0,50,0,0
47,0,104521,4,11.0,0,1,0,0,0,40,0,1
29,0,102345,4,11.0,3,0,1,0,0,40,0,0
17,0,70868,5,7.0,1,0,2,0,0,16,0,0
39,3,176949,6,12.0,0,11,0,0,0,52,0,0
50,5,69614,7,6.0,3,0,1,0,0,56,0,0
40,0,101272,0,9.0,2,3,1,0,1,32,0,0
34,0,141118,3,14.0,2,1,2,0,1,60,0,1
46,1,97176,1,10.0,0,2,4,0,1,50,0,0
36,0,63509,6,10.0,0,1,0,0,0,48,0,1
24,0,270517,0,9.0,1,5,2,0,1,40,1,0
40,1,171615,1,10.0,1,0,1,0,0,35,0,1
36,5,203836,1,10.0,0,8,0,0,0,50,0,0
22,0,308205,13,10.0,1,9,5,0,0,40,1,0
68,1,150904,0,9.0,4,0,1,0,1,35,0,0
25,0,181814,5,7.0,0,3,2,0,1,40,0,0
22,0,153516,2,13.0,1,1,1,0,0,40,0,0
49,0,235095,5,7.0,0,7,0,0,0,40,0,0
21,0,34616,1,10.0,1,5,2,0,1,25,0,0
17,0,142587,5,7.0,1,4,2,0,1,10,0,0
26,0,118497,0,9.0,0,0,0,0,0,60,0,0
27,0,278736,13,3.0,0,0,0,0,0,40,1,0
48,0,182313,1,10.0,0,8,0,0,0,40,0,0
36,0,326886,0,10.0,0,0,0,0,0,40,0,1
28,0,46868,3,14.0,1,10,1,0,1,40,0,0
27,0,146460,1,10.0,1,6,1,0,1,40,0,0
21,0,96178,0,9.0,1,5,2,0,1,40,0,0
29,1,37429,0,9.0,0,5,4,0,1,30,0,0
20,0,336101,1,10.0,1,5,1,0,1,30,0,0
51,2,154891,0,9.0,2,11,3,0,0,52,0,0
49,2,116892,2,13.0,2,1,1,1,1,40,0,0
38,0,170174,7,6.0,0,6,0,0,0,40,0,1
25,2,163101,2,13.0,1,1,1,0,0,45,0,0
27,0,77774,0,9.0,1,6,2,0,1,34,0,0
38,0,203763,0,9.0,2,3,1,0,1,40,0,0
47,0,140664,2,13.0,2,4,1,0,0,45,0,0
47,0,150429,1,10.0,0,0,0,3,0,50,0,1
25,0,311124,9,15.0,1,1,1,0,1,20,0,0
55,2,223716,1,10.0,2,2,1,3,1,40,0,0
42,1,170721,0,9.0,0,0,0,0,0,40,0,0
39,3,239409,0,9.0,0,11,0,0,0,50,0,0
49,0,164799,0,9.0,0,6,0,0,0,40,0,0
30,0,151773,1,10.0,0,6,0,0,0,40,0,1
19,0,285750,0,9.0,1,8,5,0,0,30,0,0
19,0,220819,0,9.0,1,9,2,0,1,40,0,0
55,0,27227,1,10.0,0,5,0,0,0,35,0,1
21,0,178363,1,10.0,1,3,2,1,1,20,0,0
47,0,171807,0,10.0,2,4,3,0,1,45,0,0
